EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
2975,1610645302,16106453,2429,2429,2410,2410,sov,125000,62500,1,2,2,7,ihvs,NT,0,84.1913146972656,99.60522
2979,1610645501,16106455,2431,2431,1665,1665,sov,37500,37500,1,2,2,2,ilvs,AM,0,63.1598892211914,69.40647
2987,1610651002,16106510,1626,1626,1696,1696,sov,125000,62500,1,3,3,2,ihvs,AM,0,73.4004211425781,93.33132
3018,1610654701,16106547,1688,1688,1776,1776,other_auto,62500,31250,1,2,2,4,ilvi,AM,0,41.7007904052734,44.92652
3020,1610654702,16106547,1688,1688,1776,1776,other_auto,62500,31250,1,2,2,4,ilvi,AM,0,36.88916015625,44.92652
3022,1610657101,16106571,495,495,585,585,sov,125000,125000,0,7,7,7,ihvs,AM,0,111.438781738281,116.62876
3039,1610658502,16106585,1943,1943,2543,2543,sov,200000,100000,0,84,84,2,ihvs,AM,0,35.9637031555176,37.63862
3054,1610665501,16106655,2458,2458,2375,2375,sov,37500,18750,1,2,2,3,ilvi,AM,0,68.9657974243164,75.78659
3058,1610665502,16106655,2458,2458,2574,2574,other_auto,37500,18750,1,2,2,2,ilvi,AM,0,79.5759201049805,75.78659
3071,1610676001,16106760,2031,2031,575,575,sov,125000,62500,1,3,3,1,ihvs,NT,0,70.8847274780273,74.186
3098,1610678401,16106784,1834,1834,3049,3049,sov,87500,43750,1,83,83,2,ihvs,NT,0,47.8218841552734,51.5211
3100,1610678402,16106784,1834,1834,2900,2900,sov,87500,43750,1,83,83,84,ihvs,AM,0,55.1790962219238,51.5211
3113,1610681101,16106811,970,970,1572,1572,sov,125000,62500,1,83,83,2,ihvs,AM,0,220.619674682617,261.01116
3130,1610681501,16106815,2673,578,2673,578,sov,200000,100000,0,2,1,2,ihvs,PM,0,86.4510345458984,118.38148
3135,1610681502,16106815,2673,2673,1667,1667,sov,200000,100000,0,2,2,2,ihvs,NT,0,93.1011199951172,118.38148
3143,1610681601,16106816,131,3029,131,3029,sov,125000,62500,1,5,5,5,ihvs,PM,0,26.9807796478271,30.40944
3149,1610681602,16106816,131,131,1436,1436,sov,125000,62500,1,5,5,2,ihvs,MD,0,29.0562229156494,30.40944
3155,1610681801,16106818,2476,2476,1698,1698,sov,37500,18750,1,2,2,2,ilvs,AM,0,45.1663398742676,67.00243
3164,1610681802,16106818,2476,2291,2476,2291,sov,37500,18750,1,2,3,2,ilvs,PM,0,64.5233383178711,67.00243
3178,1610688002,16106880,2150,2150,2144,2144,sov,200000,100000,0,3,3,3,ihvs,AM,0,307.091461181641,363.31437
3215,1610689802,16106898,491,491,560,560,sov,87500,29166.666666666668,1,7,7,7,ihvs,NT,0,397.195556640625,483.73591
3219,1610689803,16106898,491,491,473,473,sov,87500,29166.666666666668,1,7,7,7,ihvs,NT,0,518.081176757813,483.73591
3221,1610689803,16106898,491,491,473,473,sov,87500,29166.666666666668,1,7,7,7,ihvs,MD,0,518.081176757813,483.73591
3230,1610695101,16106951,1088,1088,1624,1624,sov,62500,31250,1,83,83,3,ilvs,MD,0,44.2086334228516,47.62835
3236,1610696301,16106963,2927,2927,2933,2933,sov,62500,62500,1,81,81,81,ilvi,AM,0,49.5446014404297,60.3393
3244,1610700001,16107000,1176,1176,564,564,sov,87500,43750,1,81,81,1,ihvs,NT,0,255.039352416992,310.60693
3303,1610704301,16107043,1956,1956,NA,NA,sov,200000,66666.66666666667,1,84,84,NA,ihvs,NT,0,424.319854736328,502.00513
3305,1610704302,16107043,1956,1956,1426,1426,sov,200000,66666.66666666667,1,84,84,2,ihvs,AM,0,424.319854736328,502.00513
3343,1610720102,16107201,19,19,70,70,sov,125000,125000,0,84,84,84,ihvs,AM,0,43.4727439880371,55.27719
3346,1610723801,16107238,33,33,2244,2244,sov,62500,62500,1,7,7,3,ilvs,AM,0,61.4806861877441,97.58839
3371,1610726902,16107269,127,127,1231,1231,sov,200000,100000,0,5,5,6,ihvs,AM,0,44.3225860595703,32.47076
3397,1610731301,16107313,1618,1618,585,585,sov,62500,62500,1,3,3,7,ilvs,MD,0,38.1901969909668,41.14436
3414,1610740601,16107406,1590,1590,1590,1590,sov,200000,100000,0,4,4,4,ihvs,AM,0,81.5298156738281,110.92492
3416,1610740602,16107406,2428,2428,2554,2554,sov,200000,100000,0,2,2,82,ihvs,MD,0,87.2369003295898,110.92492
3431,1610746302,16107463,111,111,645,645,sov,87500,43750,1,5,5,7,ihvs,NT,0,33.2090682983398,35.77792
3439,1610746902,16107469,2763,2763,2352,2352,sov,200000,100000,0,82,82,3,ihvs,AM,0,68.8237152099609,72.02901
3457,1610751601,16107516,2185,2185,1889,1889,sov,87500,43750,1,3,3,84,ihvs,AM,0,123.799003601074,162.04482
3459,1610751602,16107516,2185,2185,2373,2373,sov,87500,43750,1,3,3,3,ihvs,AM,0,123.799003601074,162.04482
3498,1610757802,16107578,898,898,917,917,sov,37500,37500,1,83,83,83,ilvs,AM,0,247.375885009766,271.84163
3517,1610758501,16107585,1870,1870,2613,2613,sov,62500,62500,1,3,3,2,ilvs,AM,0,129.40966796875,157.60525
3562,1610766002,16107660,477,477,321,321,sov,200000,100000,0,7,7,5,ihvs,AM,0,213.119415283203,223.04492
3600,1610777501,16107775,1782,1782,2311,2311,sov,12500,12500,1,4,4,3,ilvi,AM,0,73.2925415039063,89.49028
3610,1610781901,16107819,2113,2113,3029,3029,sov,200000,100000,0,3,3,5,ihvs,AM,0,87.2369003295898,110.92492
3618,1610781902,16107819,2113,2113,NA,NA,sov,200000,100000,0,3,3,NA,ihvs,NT,0,87.2369003295898,110.92492
3623,1610783601,16107836,1011,1011,2392,2392,sov,125000,125000,0,83,83,1,ihvs,NT,0,188.653717041016,197.43979
3641,1610786501,16107865,1966,1966,1729,1729,sov,200000,100000,0,84,84,2,ihvs,AM,0,93.1011199951172,118.38148
3684,1610789101,16107891,2114,2114,2397,2397,sov,37500,37500,1,3,3,3,ilvs,AM,0,103.999549865723,114.28522
3707,1610793301,16107933,1604,1578,1604,1578,sov,37500,37500,1,4,4,4,ilvs,MD,0,171.022644042969,228.79283
3708,1610793301,16107933,1604,1604,1578,1578,sov,37500,37500,1,4,4,4,ilvs,MD,0,184.17822265625,228.79283
3737,1610794301,16107943,2914,2914,3052,3052,sov,37500,37500,1,84,84,2,ilvs,NT,0,39.1569404602051,43.02961
3768,1610800401,16108004,1650,1650,49,49,hov2,62500,62500,1,2,2,84,ilvs,AM,0,24.1851196289063,26.05594
3779,1610806601,16108066,2910,2910,2155,2155,sov,87500,43750,1,84,84,3,ihvs,AM,0,50.2084274291992,54.09225
3781,1610806801,16108068,2619,2619,1602,1602,sov,62500,62500,1,82,82,2,ilvs,MD,0,98.8649597167969,129.40778
3799,1610811501,16108115,2655,1659,2655,1659,sov,125000,125000,0,2,2,2,ihvs,PM,0,58.7868118286133,74.89959
3814,1610816201,16108162,976,976,NA,NA,sov,125000,125000,0,83,83,NA,ihvs,AM,0,114.616897583008,145.73959
3829,1610820102,16108201,1002,1002,1595,1595,sov,87500,43750,1,83,83,4,ihvs,NT,0,53.6544227600098,57.80481
3833,1610821101,16108211,2452,2452,1880,1880,sov,37500,37500,1,2,2,3,ilvs,NT,0,163.505310058594,218.29814
3856,1610825701,16108257,121,121,1294,1294,sov,125000,62500,1,5,5,6,ihvs,AM,0,29.0562229156494,30.40944
3874,1610826201,16108262,2468,2468,3093,3093,sov,125000,62500,1,2,2,NA,ihvs,AM,0,60.7583351135254,74.186
3878,1610826202,16108262,2468,2468,2372,2372,sov,125000,62500,1,2,2,1,ihvs,AM,0,60.7583351135254,74.186
3895,1610828701,16108287,1213,1213,3029,3029,sov,125000,62500,1,81,81,5,ihvs,AM,0,31.7570095062256,33.23601
3906,1610829802,16108298,3087,3087,3030,3030,sov,125000,62500,1,81,81,5,ihvi,AM,0,67.2462158203125,70.37804
3954,1610842001,16108420,2694,2694,1732,1732,sov,125000,62500,1,83,83,2,ihvs,NT,0,93.7592849731445,110.92492
3964,1610845501,16108455,1328,1328,2380,2380,sov,200000,100000,0,6,6,3,ihvs,AM,0,131.541061401367,155.62386
3989,1610845601,16108456,2699,2699,2807,2807,sov,62500,62500,1,83,83,83,ilvs,NT,0,122.822357177734,132.32316
3991,1610848401,16108484,2062,2062,2577,2577,sov,87500,43750,1,84,84,2,ihvs,AM,0,119.555969238281,128.8041
3996,1610848402,16108484,2062,2062,1675,1675,sov,87500,43750,1,84,84,2,ihvs,NT,0,105.761047363281,128.8041
4013,1610855302,16108553,1251,319,1251,319,sov,125000,125000,0,81,5,81,ihvs,PM,0,30.8074150085449,42.18605
4018,1610856103,16108561,998,998,2180,2180,sov,37500,37500,1,83,83,3,ilvs,AM,0,955.494384765625,1049.99381
4037,1610858002,16108580,1655,1655,1659,1659,sov,62500,31250,1,2,2,2,ilvs,AM,0,47.5882720947266,51.26941
4040,1610858002,16108580,1655,1655,1659,1659,sov,62500,31250,1,2,2,2,ilvs,MD,0,47.5882720947266,51.26941
4048,1610859801,16108598,1480,1480,1895,1895,sov,125000,62500,1,2,2,4,ihvs,AM,0,73.4004211425781,93.33132
4054,1610859802,16108598,1480,1480,1815,1815,sov,125000,62500,1,2,2,4,ihvs,AM,0,73.4004211425781,93.33132
4059,1610863501,16108635,473,473,311,311,sov,125000,62500,1,7,7,5,ihvs,NT,0,65.3233032226563,96.90447
4061,1610863502,16108635,473,473,1422,1422,sov,125000,62500,1,7,7,2,ihvs,AM,0,65.3233032226563,96.90447
4065,1610864301,16108643,1505,1505,578,578,sov,200000,100000,0,2,2,1,ihvs,AM,0,87.2369003295898,110.92492
4070,1610864302,16108643,1505,1505,3056,3056,sov,200000,100000,0,2,2,2,ihvs,MD,0,87.2369003295898,110.92492
4112,1610874701,16108747,503,582,503,582,sov,200000,100000,0,7,7,7,ihvs,PM,0,29.4651985168457,33.20958
4113,1610874702,16108747,503,503,1664,1664,sov,200000,100000,0,7,7,2,ihvs,AM,0,31.7317523956299,33.20958
4173,1610882901,16108829,127,127,563,563,sov,125000,125000,0,5,5,1,ihvs,AM,0,80.0099029541016,110.43464
4210,1610885401,16108854,721,2665,721,2665,sov,62500,31250,1,82,2,82,ilvs,PM,0,267.239044189453,350.50041
4211,1610885402,16108854,721,721,704,704,sov,62500,31250,1,82,82,82,ilvs,PM,0,375.385925292969,350.50041
4226,1610885801,16108858,2703,2703,2430,2430,sov,200000,100000,0,82,82,2,ihvs,NT,0,87.2369003295898,110.92492
4228,1610885802,16108858,2703,2703,2567,2567,sov,200000,100000,0,82,82,2,ihvs,AM,0,87.2369003295898,110.92492
4239,1610887801,16108878,1616,2259,1616,2259,sov,87500,87500,0,2,3,2,ihvs,PM,0,74.5276489257813,119.06326
4257,1610891302,16108913,2771,2771,573,573,sov,200000,100000,0,82,82,1,ihvs,AM,0,74.5261764526367,88.17057
4279,1610894901,16108949,2602,2602,2175,2175,sov,125000,125000,0,82,82,3,ihvs,NT,0,68.5694885253906,71.76294
4292,1610896102,16108961,2451,2451,1605,1605,sov,87500,43750,1,2,2,4,ihvs,AM,0,133.05500793457,162.04482
4299,1610897302,16108973,2655,2655,1621,1621,sov,125000,62500,1,2,2,3,ihvs,AM,0,89.1780776977539,93.33132
4312,1610902401,16109024,2448,2448,570,570,sov,200000,100000,0,2,2,1,ihvs,MD,0,81.5298156738281,110.92492
4317,1610903001,16109030,2017,2017,1603,1603,sov,62500,31250,1,3,3,2,ilvs,AM,0,165.445053100586,201.49196
4322,1610903001,16109030,2017,2396,2017,2396,sov,62500,31250,1,3,3,3,ilvs,NT,0,153.627548217773,201.49196
4323,1610903002,16109030,2017,2017,1698,1698,sov,62500,31250,1,3,3,2,ilvs,NT,0,215.797897338867,201.49196
4333,1610903901,16109039,1028,1028,2120,2120,sov,125000,125000,0,83,83,3,ihvs,NT,0,114.616897583008,145.73959
4344,1610906801,16109068,2568,2568,2978,2978,sov,62500,20833.333333333332,1,2,2,81,ilvs,NT,0,100.862342834473,108.66444
4353,1610907402,16109074,366,366,1187,1187,sov,125000,62500,1,7,7,81,ihvs,AM,0,51.2652854919434,65.18569
4382,1610912501,16109125,1136,1136,321,321,sov,87500,87500,0,6,6,5,ihvs,AM,0,16.0261211395264,17.26581
4403,1610917402,16109174,2361,2361,585,585,sov,87500,43750,1,3,3,7,ihvs,MD,0,68.3169784545898,51.5211
4411,1610917902,16109179,3062,3062,1624,1624,sov,125000,62500,1,2,2,3,ihvs,AM,0,31.8098926544189,33.29136
4416,1610918301,16109183,1517,1517,1536,1536,sov,37500,37500,1,2,2,2,ilvs,AM,0,63.1598892211914,69.40647
4418,1610918301,16109183,1517,1517,1536,1536,sov,37500,37500,1,2,2,2,ilvs,MD,0,63.1598892211914,69.40647
4423,1610919701,16109197,1913,1913,2609,2609,sov,62500,31250,1,84,84,2,ilvs,NT,0,155.866714477539,167.92363
4426,1610919702,16109197,1913,1913,1909,1909,sov,62500,31250,1,84,84,84,ilvs,PM,0,155.866714477539,167.92363
4437,1610920802,16109208,57,57,71,71,other_auto,37500,37500,1,84,84,84,ilvs,MD,0,73.8497085571289,81.15353
4461,1610926601,16109266,1689,1682,1689,1682,sov,200000,100000,0,2,2,2,ihvs,MD,0,177.810729980469,226.54656
4467,1610926602,16109266,1689,1689,1661,1661,sov,200000,100000,0,2,2,2,ihvs,AM,0,216.465240478516,226.54656
4474,1610929101,16109291,2185,2185,83,83,sov,200000,66666.66666666667,1,3,3,1,ihvs,AM,0,198.720825195313,235.10303
4495,1610932601,16109326,2935,1277,2935,1277,sov,87500,87500,0,81,6,81,ihvs,PM,0,23.1119155883789,30.39042
4510,1610934002,16109340,2010,2010,1661,1661,sov,87500,43750,1,84,84,2,ihvs,NT,0,355.001739501953,432.34895
4520,1610935301,16109353,2033,2033,516,516,other_auto,87500,43750,1,3,3,7,ihvs,AM,0,119.555969238281,128.8041
4540,1610937402,16109374,1141,1141,585,585,sov,200000,100000,0,6,6,7,ihvs,MD,0,68.210578918457,71.38731
4546,1610938302,16109383,992,992,2670,2670,sov,62500,62500,1,83,83,2,ilvs,AM,0,537.076904296875,654.09442
4589,1610939901,16109399,90,90,1347,1347,sov,37500,37500,1,5,5,6,ilvs,PM,0,186.568099975586,249.08959
4593,1610940002,16109400,2671,2671,1787,1787,other_auto,87500,43750,1,2,2,4,ihvs,AM,0,47.8218841552734,51.5211
4598,1610944601,16109446,2550,2550,NA,NA,sov,87500,87500,0,2,2,NA,ihvs,NT,0,38.3776741027832,41.34634
4630,1610947901,16109479,2547,2547,2542,2542,sov,125000,125000,0,2,2,2,ihvs,AM,0,163.52668762207,225.70971
4646,1610948601,16109486,2160,2160,2279,2279,sov,200000,200000,0,3,3,3,ihvs,NT,0,68.7423324584961,87.40839
4659,1610956601,16109566,2458,2502,2458,2502,sov,37500,37500,1,2,82,2,ilvs,PM,0,229.486251831055,307.00502
4664,1610958401,16109584,2108,2108,2259,2259,sov,125000,31250,1,3,3,3,ihvi,AM,0,467.735717773438,553.36967
4668,1610958402,16109584,2108,2108,2164,2164,sov,125000,31250,1,3,3,3,ihvi,AM,0,467.735717773438,553.36967
4687,1610958702,16109587,1700,1700,1696,1696,sov,125000,62500,1,2,2,2,ihvs,AM,0,73.4004211425781,93.33132
4699,1610962601,16109626,1234,1234,3025,3025,other_auto,62500,31250,1,6,6,5,ilvi,AM,0,69.3469924926758,74.71126
4721,1610962802,16109628,1542,1542,1693,1693,sov,62500,31250,1,2,2,2,ilvs,AM,0,126.969436645508,136.79103
4734,1610963702,16109637,2774,2774,2772,2772,sov,200000,200000,0,82,82,82,ihvi,AM,0,81.0547180175781,95.89437
4749,1610964101,16109641,1264,640,1264,640,sov,87500,43750,1,81,7,81,ihvs,PM,0,91.9782867431641,106.71573
4759,1610966001,16109660,374,374,1237,1237,sov,125000,62500,1,5,5,6,ihvs,AM,0,76.2105178833008,96.90447
4761,1610966001,16109660,374,374,1237,1237,sov,125000,62500,1,5,5,6,ihvs,MD,0,76.2105178833008,96.90447
4765,1610966002,16109660,374,374,298,298,sov,125000,62500,1,5,5,5,ihvs,MD,0,81.9085006713867,96.90447
4776,1610969601,16109696,2114,2114,2254,2254,sov,200000,100000,0,3,3,3,ihvs,MD,0,468.192443847656,387.737
4784,1610969602,16109696,2114,2114,2279,2279,sov,200000,100000,0,3,3,3,ihvs,AM,0,327.734710693359,387.737
4816,1610971202,16109712,2647,2647,1613,1613,sov,62500,62500,1,2,2,3,ilvs,AM,0,85.0111694335938,119.06326
4843,1610971702,16109717,1842,1892,1842,1892,sov,125000,125000,0,83,2,83,ihvs,MD,0,123.694320678711,183.86372
4877,1610980601,16109806,2660,1549,2660,1549,hov2,62500,31250,1,2,2,2,ilvs,NT,0,114.394653320313,161.25322
4920,1610993802,16109938,1320,1320,3013,3013,lb,125000,62500,1,6,6,6,ihvi,MD,0,41.7159957885742,53.04342
4926,1610994401,16109944,2003,2003,1547,1547,sov,62500,62500,1,3,3,2,ilvs,MD,0,98.8649597167969,129.40778
4951,1610999502,16109995,2253,2253,2253,2253,sov,87500,87500,0,3,3,3,ihvs,PM,0,79.3264541625977,119.64774
4955,1611000901,16110009,1908,1908,1994,1994,sov,12500,12500,1,84,84,84,ilvs,MD,0,1674.55822753906,1860.62023
4971,1611006402,16110064,2163,2163,575,575,sov,200000,100000,0,3,3,1,ihvs,AM,0,93.7592849731445,110.92492
4975,1611007201,16110072,1998,1998,568,568,sov,87500,87500,0,84,84,1,ihvs,MD,0,88.2755889892578,95.10406
4994,1611008501,16110085,492,564,492,564,sov,200000,100000,0,7,1,7,ihvs,PM,0,59.6367835998535,81.66346
4995,1611008502,16110085,492,492,727,727,sov,200000,100000,0,7,7,82,ihvs,AM,0,64.2242279052734,81.66346
5002,1611016501,16110165,1187,1187,88,88,sov,125000,62500,1,81,81,5,ihvs,NT,0,67.2462158203125,70.37804
5020,1611016601,16110166,3032,3032,3036,3036,sov,37500,37500,1,2,2,2,ilvs,MD,0,95.1847534179688,104.59863
5028,1611017201,16110172,1141,1141,3062,3062,sov,62500,62500,1,6,6,2,ilvs,MD,0,49.6931686401367,65.04512
5038,1611019201,16110192,2454,2454,1511,1511,sov,62500,62500,1,2,2,2,ilvs,AM,0,98.8649597167969,129.40778
5043,1611021101,16110211,1234,1234,1358,1358,sov,125000,62500,1,6,6,6,ihvs,NT,0,42.2540740966797,57.48854
5050,1611021102,16110211,1234,1234,3013,3013,sov,125000,62500,1,6,6,6,ihvs,AM,0,42.2540740966797,57.48854
5053,1611021801,16110218,2598,2598,1433,1433,sov,37500,18750,1,2,2,2,ilvs,AM,0,78.7026519775391,86.48643
5055,1611021802,16110218,2598,2598,2405,2405,sov,37500,18750,1,2,2,7,ilvs,AM,0,78.7026519775391,86.48643
5057,1611022401,16110224,2586,2586,1717,1717,sov,12500,12500,1,82,82,2,ilvs,AM,0,90.9071502685547,110.99774
5072,1611026101,16110261,2212,2212,1430,1430,lb,125000,125000,0,3,3,2,ihvs,AM,0,42.7568588256836,44.74815
5074,1611026602,16110266,2671,2671,2320,2320,hov3,37500,18750,1,2,2,3,ilvs,MD,0,714.055419921875,680.05278
5095,1611027002,16110270,2768,563,2768,563,sov,125000,62500,1,82,1,82,ihvs,PM,0,271.223236083984,305.68976
5104,1611029501,16110295,1141,1141,516,516,sov,125000,62500,1,6,6,7,ihvi,AM,0,41.0348243713379,48.54756
5114,1611034701,16110347,2879,2879,1451,1451,sov,200000,100000,0,84,84,2,ihvs,NT,0,82.539436340332,112.29855
5118,1611034702,16110347,2879,2879,2551,2551,sov,200000,100000,0,84,84,2,ihvs,NT,0,82.539436340332,112.29855
5153,1611035402,16110354,1445,1445,1445,1445,sov,87500,43750,1,2,2,2,ihvs,PM,0,114.956207275391,162.04482
5194,1611038401,16110384,997,997,1003,1003,sov,62500,31250,1,83,83,83,ilvs,AM,0,150.192123413086,196.59171
5200,1611040402,16110404,1911,1911,564,564,sov,125000,62500,1,84,84,1,ihvs,MD,0,104.975227355957,128.17489
5217,1611046702,16110467,2537,2537,709,709,sov,87500,87500,0,82,82,82,ihvs,AM,0,115.651016235352,124.5971
5235,1611052802,16110528,2444,2444,590,590,sov,87500,43750,1,2,2,1,ihvs,AM,0,97.6686172485352,105.22368
5245,1611053402,16110534,1175,1175,149,149,sov,125000,62500,1,81,81,5,ihvs,AM,0,68.1327133178711,80.60658
5307,1611069601,16110696,582,582,2405,2405,sov,62500,31250,1,7,7,7,ilvs,AM,0,49.3838920593262,53.20393
5311,1611069602,16110696,582,582,1892,1892,sov,62500,31250,1,7,7,2,ilvs,NT,0,49.3838920593262,53.20393
5322,1611072901,16110729,2941,2924,2941,2924,other_auto,87500,43750,1,81,81,81,ihvs,PM,0,81.868293762207,94.98584
5316,1611072901,16110729,2941,2941,2933,2933,other_auto,87500,43750,1,81,81,81,ihvs,AM,0,88.1658554077148,94.98584
5323,1611072902,16110729,2941,2941,2924,2924,sov,87500,43750,1,81,81,81,ihvs,AM,0,88.1658554077148,94.98584
5371,1611094701,16110947,2379,2379,585,585,sov,125000,125000,0,3,3,7,ihvs,AM,0,63.3088760375977,74.89959
5397,1611096201,16110962,3087,3012,3087,3012,sov,87500,87500,0,81,6,81,ihvs,NT,0,58.6657752990723,82.69657
5402,1611100601,16111006,2066,2066,573,573,hov2,200000,200000,0,84,84,1,ihvs,AM,0,79.8928375244141,101.58667
5406,1611101702,16111017,1477,1477,2175,2175,sov,62500,31250,1,2,2,3,ilvs,AM,0,28.5518245697021,26.65903
5424,1611105501,16111055,2042,NA,2042,NA,sov,125000,62500,1,84,NA,84,ihvs,PM,0,65.821533203125,74.186
5434,1611107401,16111074,1037,1037,2407,2407,sov,200000,100000,0,83,83,2,ihvs,AM,0,94.9203567504883,112.29855
5436,1611107402,16111074,1037,1037,1579,1579,sov,200000,100000,0,83,83,4,ihvs,NT,0,94.9203567504883,112.29855
5446,1611110601,16111106,2957,2957,394,394,sov,125000,62500,1,81,81,5,ihvs,AM,0,68.1327133178711,80.60658
5449,1611110602,16111106,2957,2957,NA,NA,sov,125000,62500,1,81,81,NA,ihvs,NT,0,68.1327133178711,80.60658
5498,1611118101,16111181,2470,2613,2470,2613,sov,200000,100000,0,2,2,2,ihvs,MD,0,98.3195953369141,72.02901
5499,1611118102,16111181,2470,2470,2459,2459,sov,200000,100000,0,2,2,2,ihvs,NT,0,68.8237152099609,72.02901
5506,1611118201,16111182,602,602,282,282,sov,87500,43750,1,7,7,5,ihvi,NT,0,117.63484954834,153.97634
5512,1611118202,16111182,602,1294,602,1294,hov2,87500,43750,1,7,6,7,ihvi,NT,0,109.232360839844,153.97634
5523,1611119401,16111194,1535,1535,2399,2399,sov,200000,200000,0,2,2,3,ihvs,MD,0,98.8975677490234,81.90275
5569,1611128101,16111281,1598,1598,148,148,sov,12500,12500,1,2,2,5,ilvs,NT,0,54.5421180725098,57.71653
5577,1611129002,16111290,2087,2087,514,514,hov2,200000,66666.66666666667,1,7,7,7,ihvs,NT,0,397.592956542969,470.38503
5605,1611144001,16111440,41,41,540,540,sov,87500,43750,1,84,84,7,ihvs,MD,0,36.4257469177246,39.24343
5608,1611144002,16111440,41,41,1116,1116,sov,87500,43750,1,84,84,6,ihvs,AM,0,36.4257469177246,39.24343
5616,1611144501,16111445,2746,2721,2746,2721,sov,87500,43750,1,82,82,82,ihvs,NT,0,122.683776855469,172.93776
5617,1611144502,16111445,2746,2746,1667,1667,sov,87500,43750,1,82,82,2,ihvs,NT,0,132.120986938477,172.93776
5621,1611144702,16111447,1166,1166,1126,1126,sov,62500,31250,1,81,81,6,ilvs,AM,0,74.3889694213867,97.37031
5628,1611146001,16111460,1687,1687,663,663,sov,125000,62500,1,2,2,81,ihvs,NT,0,31.8098926544189,33.29136
5630,1611146002,16111460,1687,1687,531,531,sov,125000,62500,1,2,2,7,ihvs,MD,0,31.8098926544189,33.29136
5634,1611149101,16111491,472,472,1424,1424,sov,125000,62500,1,7,7,2,ihvs,AM,0,31.7470417022705,33.22558
5641,1611149102,16111491,472,588,472,588,sov,125000,62500,1,7,1,7,ihvs,NT,0,45.3529167175293,33.22558
5639,1611149102,16111491,472,472,1635,1635,sov,125000,62500,1,7,7,3,ihvs,AM,0,31.7470417022705,33.22558
5644,1611154201,16111542,1104,1104,2814,2814,sov,12500,12500,1,82,82,83,ilvs,MD,0,274.453247070313,435.64008
5646,1611155401,16111554,2830,2830,2612,2612,sov,125000,62500,1,83,83,2,ihvs,AM,0,78.3345260620117,99.60522
5648,1611155402,16111554,2830,2830,1426,1426,sov,125000,62500,1,83,83,2,ihvs,NT,0,95.1727905273438,99.60522
5654,1611158801,16111588,895,895,2826,2826,sov,62500,31250,1,83,83,83,ilvs,AM,0,150.192123413086,196.59171
5656,1611158802,16111588,895,895,2805,2805,sov,62500,31250,1,83,83,83,ilvs,AM,0,161.421447753906,196.59171
5669,1611161001,16111610,346,NA,346,NA,sov,125000,62500,1,5,NA,5,ihvs,PM,0,29.4793949127197,33.22558
5670,1611161002,16111610,346,346,3029,3029,sov,125000,62500,1,5,5,5,ihvs,NT,0,31.7470417022705,33.22558
5738,1611169503,16111695,1561,1561,1663,1663,lb,12500,12500,1,4,4,2,v0,MD,1,703.716735839844,521.27166
5745,1611173901,16111739,1224,1224,99,99,sov,200000,100000,0,81,81,5,ihvs,AM,0,67.5122985839844,85.84436
