EstDataID,personid,hhid,trip_type,mode,mode_group,HomeTAZ,o_taz,d_taz,a_taz,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
652,1610134701,16101347,W_NH_O_All,sov,auto,416,416,2410,2410,200000,100000,0,5,5,7,ihvs,PM,0,291.943817138672,241.77542
656,1610134702,16101347,W_NH_O_All,sov,auto,1679,1679,561,561,200000,100000,0,2,2,1,ihvs,PM,0,291.943817138672,241.77542
659,1610134703,16101347,N_NH_K12_All,hov2,auto,564,564,561,561,200000,100000,0,1,1,1,ihvs,PM,0,241.775421142578,241.77542
662,1610137801,16101378,N_NH_OME_All,sov,auto,2169,2169,2169,2169,12500,12500,1,3,3,3,ilvs,MD,0,251.479446411133,218.29814
682,1610141801,16101418,N_NH_OME_All,hov3,auto,2254,2254,2175,2175,125000,62500,1,3,3,3,ihvs,MD,0,47.7505912780762,33.20441
681,1610141801,16101418,N_NH_OME_All,hov3,auto,2175,2175,2254,2254,125000,62500,1,3,3,3,ihvs,MD,0,47.7505912780762,33.20441
692,1610141802,16101418,N_NH_OME_All,hov3,auto,2254,2254,2175,2175,125000,62500,1,3,3,3,ihvs,MD,0,47.7505912780762,33.20441
691,1610141802,16101418,N_NH_OME_All,hov3,auto,2175,2175,2254,2254,125000,62500,1,3,3,3,ihvs,MD,0,47.7505912780762,33.20441
699,1610145001,16101450,N_NH_OME_All,sov,auto,1432,1432,2609,2609,125000,125000,0,2,2,2,ihvs,MD,0,110.148063659668,91.21993
700,1610145001,16101450,N_NH_OME_All,sov,auto,2609,2609,2610,2610,125000,125000,0,2,2,2,ihvs,MD,0,140.989517211914,91.21993
713,1610150101,16101501,W_NH_WR_All,sov,auto,2376,2376,2298,2298,125000,62500,1,3,3,3,ihvs,PM,0,82.7253112792969,60.60462
712,1610150101,16101501,W_NH_O_All,sov,auto,2405,2405,2376,2376,125000,62500,1,7,7,3,ihvs,AM,0,82.7253112792969,60.60462
711,1610150101,16101501,W_NH_O_All,hov3,auto,3095,3095,2405,2405,125000,62500,1,NA,NA,7,ihvs,AM,0,105.888397216797,60.60462
716,1610150102,16101501,W_NH_O_All,hov2,auto,2376,2376,2405,2405,125000,62500,1,3,3,7,ihvs,PM,0,82.7253112792969,60.60462
717,1610150102,16101501,W_NH_O_All,hov3,auto,2405,2405,3095,3095,125000,62500,1,7,7,NA,ihvs,NT,0,105.888397216797,60.60462
731,1610152902,16101529,W_NH_O_All,sov,auto,3013,3013,528,528,37500,18750,1,6,6,7,ilvs,PM,0,74.7565460205078,57.50504
732,1610152902,16101529,W_NH_O_All,hov2,auto,528,528,1613,1613,37500,18750,1,7,7,3,ilvs,PM,0,95.6883773803711,57.50504
754,1610155001,16101550,N_NH_OME_All,hov2,auto,2208,2208,2168,2168,87500,43750,1,3,3,3,ihvs,MD,0,46.386833190918,33.2048
752,1610155001,16101550,N_NH_OME_All,hov2,auto,2386,2386,2190,2190,87500,43750,1,3,3,3,ihvs,MD,0,46.386833190918,33.2048
753,1610155001,16101550,N_NH_OME_All,hov2,auto,2190,2190,2208,2208,87500,43750,1,3,3,3,ihvs,MD,0,46.386833190918,33.2048
764,1610155002,16101550,N_NH_OME_All,hov2,auto,2208,2208,2168,2168,87500,43750,1,3,3,3,ihvs,MD,0,43.352180480957,33.2048
762,1610155002,16101550,N_NH_OME_All,hov2,auto,2386,2386,2190,2190,87500,43750,1,3,3,3,ihvs,MD,0,43.352180480957,33.2048
763,1610155002,16101550,N_NH_OME_All,hov2,auto,2190,2190,2208,2208,87500,43750,1,3,3,3,ihvs,MD,0,43.352180480957,33.2048
770,1610156401,16101564,W_NH_O_All,walkbike,nonmotorized,1426,1426,1426,1426,37500,37500,1,2,2,2,ilvs,MD,0,69.2639770507813,53.27998
780,1610157201,16101572,W_NH_O_All,lb,transit,1373,1373,1301,1301,62500,62500,1,6,6,6,ilvs,AM,0,35.3257217407227,26.64082
781,1610157201,16101572,W_NH_O_All,lb,transit,1301,1301,1373,1373,62500,62500,1,6,6,6,ilvs,MD,0,35.3257217407227,26.64082
786,1610157201,16101572,N_NH_OME_All,sov,auto,1301,1301,614,614,62500,62500,1,6,6,7,ilvs,NT,0,45.216926574707,26.64082
787,1610157201,16101572,N_NH_OME_All,sov,auto,614,614,1301,1301,62500,62500,1,7,7,6,ilvs,NT,0,45.216926574707,26.64082
790,1610157202,16101572,N_NH_K12_All,hov2,auto,1373,1373,1297,1297,62500,62500,1,6,6,6,ilvs,MD,0,26.6408157348633,26.64082
801,1610158102,16101581,N_NH_OME_All,sov,auto,2019,2019,2007,2007,37500,18750,1,3,3,84,ilvs,MD,0,61.4849128723145,48.03509
808,1610159701,16101597,N_NH_OME_All,sov,auto,1346,1346,1342,1342,12500,12500,1,6,6,6,ilvs,MD,0,33.4506912231445,22.3362
811,1610160401,16101604,N_NH_OME_All,sov,auto,2036,2036,2027,2027,200000,100000,0,3,3,3,ihvs,MD,0,215.392120361328,123.27846
812,1610160401,16101604,N_NH_OME_All,sov,auto,2027,2027,2133,2133,200000,100000,0,3,3,3,ihvs,MD,0,215.392120361328,123.27846
817,1610160403,16101604,N_NH_K12_All,sov,auto,1495,1495,1957,1957,200000,100000,0,2,2,84,ihvs,MD,0,123.278457641602,123.27846
828,1610162601,16101626,N_NH_O_All,hov2,auto,1498,1498,1659,1659,200000,100000,0,2,2,2,ihvs,PM,0,154.051620483398,88.17057
831,1610162601,16101626,N_NH_OME_All,hov2,auto,2607,2607,2577,2577,200000,100000,0,2,2,2,ihvs,NT,0,154.051620483398,88.17057
837,1610162602,16101626,W_NH_O_All,sov,auto,1498,1498,1430,1430,200000,100000,0,2,2,2,ihvs,AM,0,120.352828979492,88.17057
838,1610162602,16101626,W_NH_O_All,walkbike,nonmotorized,1430,1430,1432,1432,200000,100000,0,2,2,2,ihvs,MD,0,120.352828979492,88.17057
840,1610162602,16101626,W_NH_O_All,sov,auto,1430,1430,1613,1613,200000,100000,0,2,2,3,ihvs,NT,0,120.352828979492,88.17057
843,1610162603,16101626,N_NH_K12_All,hov2,auto,1498,1498,1659,1659,200000,100000,0,2,2,2,ihvs,PM,0,88.1705703735352,88.17057
847,1610162603,16101626,N_NH_OME_All,hov2,auto,2607,2607,2577,2577,200000,100000,0,2,2,2,ihvs,NT,0,88.1705703735352,88.17057
856,1610163301,16101633,N_NH_OME_All,sov,auto,2164,2164,2106,2106,62500,62500,1,3,3,3,ilvs,MD,0,194.29801940918,129.40778
857,1610163301,16101633,N_NH_OME_All,sov,auto,2106,2106,2137,2137,62500,62500,1,3,3,3,ilvs,MD,0,194.29801940918,129.40778
860,1610163301,16101633,N_NH_OME_All,auto_pay,auto,2127,2127,1925,1925,62500,62500,1,3,3,84,ilvs,MD,0,194.29801940918,129.40778
861,1610163301,16101633,N_NH_OME_All,auto_pay,auto,1925,1925,1977,1977,62500,62500,1,84,84,84,ilvs,MD,0,194.29801940918,129.40778
864,1610163301,16101633,N_NH_OME_All,auto_pay,auto,2137,2137,2007,2007,62500,62500,1,3,3,84,ilvs,PM,0,194.29801940918,129.40778
871,1610163901,16101639,N_NH_O_All,hov2,auto,2254,2254,2225,2225,37500,18750,1,3,3,3,ilvs,PM,0,61.4849128723145,48.03509
876,1610163902,16101639,N_NH_O_All,hov2,auto,2254,2254,2225,2225,37500,18750,1,3,3,3,ilvs,PM,0,61.4849128723145,48.03509
896,1610167002,16101670,N_NH_OME_All,sov,auto,1346,1346,1324,1324,37500,18750,1,6,6,6,ilvs,MD,0,116.266418457031,100.92571
895,1610167002,16101670,N_NH_OME_All,sov,auto,1327,1327,1346,1346,37500,18750,1,6,6,6,ilvs,MD,0,116.266418457031,100.92571
899,1610169701,16101697,N_NH_OME_All,walkbike,nonmotorized,1663,1663,2452,2452,87500,43750,1,2,2,2,ihvs,MD,0,324.023406982422,244.36155
902,1610169702,16101697,W_NH_O_All,sov,auto,578,578,2412,2412,87500,43750,1,1,1,2,ihvs,PM,0,266.696197509766,244.36155
905,1610169703,16101697,N_NH_OME_All,walkbike,nonmotorized,1663,1663,2452,2452,87500,43750,1,2,2,2,ihvs,MD,0,244.361557006836,244.36155
908,1610173301,16101733,N_NH_OME_All,other_auto,auto,943,943,943,943,12500,12500,1,83,83,83,v0,MD,1,1291.58959960938,1121.17151
912,1610173901,16101739,N_NH_OME_All,other_auto,auto,2951,2951,2943,2943,12500,6250,1,81,81,81,ilvi,NT,0,464.235015869141,309.98598
911,1610173901,16101739,N_NH_OME_All,other_auto,auto,3013,3013,2951,2951,12500,6250,1,6,6,81,ilvi,PM,0,464.235015869141,309.98598
931,1610178001,16101780,W_NH_O_All,sov,auto,337,337,203,203,125000,62500,1,5,5,5,ihvs,NT,0,108.872169494629,96.90447
930,1610178001,16101780,W_NH_O_All,sov,auto,799,799,337,337,125000,62500,1,82,82,5,ihvs,PM,0,108.872169494629,96.90447
927,1610178001,16101780,W_NH_O_All,sov,auto,799,799,799,799,125000,62500,1,82,82,82,ihvs,MD,0,70.7669067382813,96.90447
937,1610178201,16101782,N_NH_OME_All,sov,auto,199,199,143,143,87500,87500,0,5,5,5,ihvs,MD,0,146.923553466797,125.25452
936,1610178201,16101782,N_NH_OME_All,sov,auto,143,143,199,199,87500,87500,0,5,5,5,ihvs,MD,0,188.062149047852,125.25452
941,1610178201,16101782,N_NH_OME_All,sov,auto,401,401,132,132,87500,87500,0,5,5,5,ihvs,NT,0,188.062149047852,125.25452
940,1610178201,16101782,N_NH_OME_All,sov,auto,340,340,401,401,87500,87500,0,5,5,5,ihvs,NT,0,188.062149047852,125.25452
945,1610181602,16101816,N_NH_OME_All,sov,auto,1002,1002,980,980,37500,18750,1,83,83,83,ilvs,MD,0,66.0292205810547,51.58533
944,1610181602,16101816,N_NH_OME_All,sov,auto,996,996,1002,1002,37500,18750,1,83,83,83,ilvs,MD,0,66.0292205810547,51.58533
962,1610185201,16101852,N_NH_OME_All,sov,auto,2609,2609,2571,2571,37500,18750,1,2,2,2,ilvi,MD,0,287.148468017578,224.33474
961,1610185201,16101852,N_NH_OME_All,sov,auto,2571,2571,2609,2609,37500,18750,1,2,2,2,ilvi,MD,0,287.148468017578,224.33474
968,1610185601,16101856,N_NH_OME_All,sov,auto,2351,2351,2201,2201,37500,37500,1,3,3,3,ilvs,MD,0,162.423461914063,97.61025
970,1610185601,16101856,N_NH_OME_All,sov,auto,2201,2201,2323,2323,37500,37500,1,3,3,3,ilvs,MD,0,162.423461914063,97.61025
967,1610185601,16101856,N_NH_OME_All,sov,auto,2382,2382,2351,2351,37500,37500,1,3,3,3,ilvs,MD,0,162.423461914063,97.61025
984,1610186701,16101867,N_NH_OME_All,hov2,auto,2613,2613,2555,2555,125000,41666.666666666664,1,2,2,82,ihvs,MD,0,284.472045898438,197.81378
983,1610186701,16101867,N_NH_OME_All,hov2,auto,2609,2609,2613,2613,125000,41666.666666666664,1,2,2,2,ihvs,MD,0,284.472045898438,197.81378
988,1610186702,16101867,W_NH_O_All,walkbike,nonmotorized,3038,3038,3031,3031,125000,41666.666666666664,1,2,2,2,ihvs,MD,0,284.472045898438,197.81378
987,1610186702,16101867,W_NH_O_All,walkbike,nonmotorized,3031,3031,3038,3038,125000,41666.666666666664,1,2,2,2,ihvs,MD,0,222.243774414063,197.81378
992,1610186703,16101867,N_NH_OME_All,hov2,auto,2613,2613,2555,2555,125000,41666.666666666664,1,2,2,82,ihvs,MD,0,345.620239257813,197.81378
991,1610186703,16101867,N_NH_OME_All,hov2,auto,2609,2609,2613,2613,125000,41666.666666666664,1,2,2,2,ihvs,MD,0,345.620239257813,197.81378
999,1610193201,16101932,W_NH_EK12_All,sov,auto,1043,1428,1043,1428,200000,100000,0,83,2,83,ihvs,PM,0,132.638458251953,97.17104
1002,1610193202,16101932,N_NH_O_All,sov,auto,1043,1043,2369,2369,200000,100000,0,83,83,2,ihvs,AM,0,169.777236938477,97.17104
1005,1610193203,16101932,N_NH_K12_All,walkbike,nonmotorized,1043,1043,1043,1043,200000,100000,0,83,83,83,ihvs,MD,0,97.1710357666016,97.17104
1008,1610193204,16101932,N_NH_K12_All,walkbike,nonmotorized,1043,1043,1043,1043,200000,100000,0,83,83,83,ihvs,MD,0,97.1710357666016,97.17104
1011,1610195101,16101951,N_NH_OME_All,sov,auto,144,144,116,116,37500,37500,1,5,5,5,ilvs,MD,0,83.4792175292969,65.21814
1014,1610195101,16101951,N_NH_OME_All,sov,auto,364,364,337,337,37500,37500,1,5,5,5,ilvs,MD,0,83.4792175292969,65.21814
1013,1610195101,16101951,N_NH_OME_All,sov,auto,116,116,364,364,37500,37500,1,5,5,5,ilvs,MD,0,83.4792175292969,65.21814
1032,1610204301,16102043,W_NH_O_All,sov,auto,2218,2218,1477,1477,37500,37500,1,3,3,2,ilvs,PM,0,60.6948432922363,46.68834
1031,1610204301,16102043,W_NH_WR_All,other_auto,auto,2247,2247,2218,2218,37500,37500,1,3,3,3,ilvs,MD,0,60.6948432922363,46.68834
1030,1610204301,16102043,W_NH_WR_All,other_auto,auto,2218,2218,2247,2247,37500,37500,1,3,3,3,ilvs,MD,0,60.6948432922363,46.68834
1045,1610208601,16102086,W_NH_WR_All,hov2,auto,2705,2705,2738,2738,37500,37500,1,82,82,82,ilvs,NT,0,148.570785522461,114.28522
1041,1610208601,16102086,W_NH_EK12_All,hov3,auto,2742,2741,2742,2741,37500,37500,1,82,82,82,ilvs,AM,0,190.170608520508,114.28522
1042,1610208601,16102086,W_NH_EK12_All,hov2,auto,2742,2742,NA,NA,37500,37500,1,82,82,NA,ilvs,AM,0,148.570785522461,114.28522
1048,1610208602,16102086,N_NH_O_All,hov3,auto,2741,2741,726,726,37500,37500,1,82,82,82,ilvs,MD,0,114.285217285156,114.28522
1051,1610208603,16102086,N_NH_K12_All,hov3,auto,2742,2741,2742,2741,37500,37500,1,82,82,82,ilvs,AM,0,114.285217285156,114.28522
1055,1610209001,16102090,N_NH_OME_All,sov,auto,1673,1673,2543,2543,200000,66666.66666666667,1,2,2,2,ihvi,MD,0,51.3207321166992,33.20441
1058,1610209001,16102090,N_NH_O_All,walkbike,nonmotorized,1419,1419,1424,1424,200000,66666.66666666667,1,2,2,2,ihvi,NT,0,51.3207321166992,33.20441
1059,1610209001,16102090,N_NH_OME_All,auto_pay,auto,1424,1424,1433,1433,200000,66666.66666666667,1,2,2,2,ihvi,NT,0,51.3207321166992,33.20441
1062,1610209002,16102090,N_NH_K12_All,sov,auto,2413,2413,1511,1511,200000,66666.66666666667,1,2,2,2,ihvi,PM,0,66.9400863647461,33.20441
1061,1610209002,16102090,N_NH_K12_All,sov,auto,2413,1525,2413,1525,200000,66666.66666666667,1,2,2,2,ihvi,AM,0,66.9400863647461,33.20441
1064,1610209003,16102090,N_NH_O_All,other_auto,auto,1525,1525,1495,1495,200000,66666.66666666667,1,2,2,2,ihvi,AM,0,66.9400863647461,33.20441
1068,1610211001,16102110,W_NH_O_All,sov,auto,2598,2598,2595,2595,62500,31250,1,2,2,82,ilvi,MD,0,122.382736206055,104.33311
1067,1610211001,16102110,W_NH_O_All,sov,auto,2595,2595,2598,2598,62500,31250,1,82,82,2,ilvi,MD,0,122.382736206055,104.33311
1069,1610211001,16102110,W_NH_O_All,sov,auto,2595,2595,2641,2641,62500,31250,1,82,82,2,ilvi,PM,0,122.382736206055,104.33311
1074,1610211302,16102113,W_NH_EK12_All,sov,auto,2928,2952,2928,2952,87500,29166.666666666668,1,81,81,81,ihvs,PM,0,334.859832763672,347.72567
1083,1610212301,16102123,W_NH_O_All,sov,auto,2247,2247,2279,2279,125000,62500,1,3,3,3,ihvs,MD,0,106.820686340332,110.92492
1085,1610212301,16102123,W_NH_O_All,sov,auto,2279,2279,2308,2308,125000,62500,1,3,3,3,ihvs,PM,0,136.730484008789,110.92492
1101,1610215202,16102152,W_NH_O_All,sov,auto,1520,1520,1440,1440,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,167.07275390625,109.19788
1100,1610215202,16102152,W_NH_O_All,sov,auto,1440,1440,1520,1520,87500,29166.666666666668,1,2,2,2,ihvs,MD,0,167.07275390625,109.19788
1111,1610215701,16102157,W_NH_O_All,sov,auto,602,602,81,81,37500,37500,1,7,7,1,ilvs,AM,0,67.9755554199219,58.09876
1114,1610215701,16102157,W_NH_O_All,hov2,auto,602,602,500,500,37500,37500,1,7,7,7,ilvs,PM,0,87.0087051391602,58.09876
1115,1610215701,16102157,W_NH_O_All,hov3,auto,500,500,559,559,37500,37500,1,7,7,1,ilvs,PM,0,87.0087051391602,58.09876
1110,1610215701,16102157,W_NH_O_All,hov2,auto,500,500,602,602,37500,37500,1,7,7,7,ilvs,AM,0,87.0087051391602,58.09876
1118,1610215702,16102157,N_NH_K12_All,hov3,auto,500,500,559,559,37500,37500,1,7,7,1,ilvs,PM,0,58.098762512207,58.09876
1121,1610215703,16102157,N_NH_K12_All,hov3,auto,500,500,559,559,37500,37500,1,7,7,1,ilvs,PM,0,58.098762512207,58.09876
1125,1610215704,16102157,N_NH_O_All,hov2,auto,602,602,500,500,37500,37500,1,7,7,7,ilvs,PM,0,58.098762512207,58.09876
1126,1610215704,16102157,N_NH_O_All,hov3,auto,500,500,559,559,37500,37500,1,7,7,1,ilvs,PM,0,58.098762512207,58.09876
1124,1610215704,16102157,N_NH_O_All,hov2,auto,500,500,602,602,37500,37500,1,7,7,7,ilvs,AM,0,58.098762512207,58.09876
1130,1610219301,16102193,W_NH_O_All,sov,auto,2372,2372,451,451,37500,37500,1,1,1,7,ilvs,PM,0,126.790603637695,76.19628
1129,1610219301,16102193,W_NH_O_All,sov,auto,2391,2391,2372,2372,37500,37500,1,1,1,1,ilvs,PM,0,99.0551605224609,76.19628
1133,1610225801,16102258,N_NH_O_All,hov3,auto,16,16,6,6,200000,100000,0,84,84,84,ihvs,AM,0,360.80322265625,233.43895
1134,1610225801,16102258,N_NH_OME_All,hov2,auto,6,6,17,17,200000,100000,0,84,84,84,ihvs,AM,0,360.80322265625,233.43895
1137,1610225802,16102258,N_NH_O_All,hov3,auto,16,16,6,6,200000,100000,0,84,84,84,ihvs,AM,0,360.80322265625,233.43895
1138,1610225802,16102258,N_NH_OME_All,hov2,auto,6,6,17,17,200000,100000,0,84,84,84,ihvs,AM,0,360.80322265625,233.43895
1152,1610225804,16102258,N_NH_K12_All,hov3,auto,6,16,6,16,200000,100000,0,84,84,84,ihvs,AM,0,233.438949584961,233.43895
1165,1610227001,16102270,N_NH_OME_All,sov,auto,535,535,555,555,125000,62500,1,7,7,1,ihvi,NT,0,58.0147399902344,33.20441
1172,1610228401,16102284,W_NH_O_All,sov,auto,2322,2322,2279,2279,200000,100000,0,3,3,3,ihvs,AM,0,170.242050170898,118.38148
1176,1610228401,16102284,W_NH_O_All,sov,auto,2279,2279,2212,2212,200000,100000,0,3,3,3,ihvs,PM,0,133.001602172852,118.38148
1183,1610228402,16102284,W_NH_O_All,sov,auto,2244,2244,1613,1613,200000,100000,0,3,3,3,ihvs,MD,0,142.945648193359,118.38148
1186,1610228801,16102288,N_NH_OME_All,other_auto,auto,1808,1808,1808,1808,12500,12500,1,4,4,4,ilvs,MD,0,129.182159423828,104.80121
1190,1610233001,16102330,N_NH_OME_All,sov,auto,1322,1322,994,994,62500,31250,1,6,6,83,ilvs,PM,0,213.594940185547,195.70729
1189,1610233001,16102330,N_NH_OME_All,sov,auto,2412,2412,1322,1322,62500,31250,1,2,2,6,ilvs,MD,0,213.594940185547,195.70729
1193,1610237501,16102375,W_NH_WR_All,walkbike,nonmotorized,3055,3055,3055,3055,125000,62500,1,2,2,2,ihvi,MD,0,45.3240165710449,33.20441
1197,1610237501,16102375,N_NH_OME_All,hov3,auto,1435,1435,1461,1461,125000,62500,1,2,2,2,ihvi,NT,0,58.0147399902344,33.20441
1206,1610237502,16102375,N_NH_OME_All,hov3,auto,1435,1435,1461,1461,125000,62500,1,2,2,2,ihvi,NT,0,58.0147399902344,33.20441
1209,1610239701,16102397,N_NH_O_All,hov2,auto,1128,1128,1131,1131,37500,37500,1,6,6,6,ilvs,AM,0,127.308418273926,86.4867
1214,1610239701,16102397,N_NH_O_All,hov3,auto,1127,1127,423,423,37500,37500,1,6,6,5,ilvs,PM,0,127.308418273926,86.4867
1215,1610239701,16102397,N_NH_O_All,hov3,auto,423,423,424,424,37500,37500,1,5,5,7,ilvs,NT,0,127.308418273926,86.4867
1219,1610239702,16102397,N_NH_K12_All,hov3,auto,1127,1127,423,423,37500,37500,1,6,6,5,ilvs,PM,0,86.4866943359375,86.4867
1220,1610239702,16102397,N_NH_O_All,hov3,auto,423,423,424,424,37500,37500,1,5,5,7,ilvs,NT,0,86.4866943359375,86.4867
1222,1610239703,16102397,N_NH_K12_All,hov2,auto,1131,1128,1131,1128,37500,37500,1,6,6,6,ilvs,AM,0,86.4866943359375,86.4867
1224,1610239703,16102397,N_NH_O_All,other_auto,auto,1373,1373,1345,1345,37500,37500,1,6,6,6,ilvs,MD,0,86.4866943359375,86.4867
1223,1610239703,16102397,N_NH_K12_All,other_auto,auto,1131,1131,1373,1373,37500,37500,1,6,6,6,ilvs,MD,0,86.4866943359375,86.4867
1227,1610239703,16102397,N_NH_O_All,hov3,auto,1127,1127,423,423,37500,37500,1,6,6,5,ilvs,PM,0,86.4866943359375,86.4867
1228,1610239703,16102397,N_NH_O_All,hov3,auto,423,423,424,424,37500,37500,1,5,5,7,ilvs,NT,0,86.4866943359375,86.4867
1230,1610243001,16102430,W_NH_O_All,sov,auto,2404,2404,585,585,200000,100000,0,7,7,7,ihvs,NT,0,98.2033309936523,87.40839
1231,1610243001,16102430,W_NH_O_All,hov3,auto,585,585,592,592,200000,100000,0,7,7,1,ihvs,MD,0,98.2033309936523,87.40839
1239,1610243002,16102430,N_NH_OME_All,sov,auto,1498,1498,3095,3095,200000,100000,0,2,2,NA,ihvs,MD,0,125.700256347656,87.40839
1250,1610245501,16102455,N_NH_OME_All,hov2,auto,1810,1810,1808,1808,12500,6250,1,4,4,4,ilvi,MD,0,572.51025390625,496.97071
1248,1610245501,16102455,N_NH_OME_All,hov2,auto,3061,3061,1810,1810,12500,6250,1,2,2,4,ilvi,MD,0,572.51025390625,496.97071
1255,1610245502,16102455,N_NH_OME_All,hov2,auto,1810,1810,1808,1808,12500,6250,1,4,4,4,ilvi,MD,0,658.386779785156,496.97071
1253,1610245502,16102455,N_NH_OME_All,hov2,auto,3061,3061,1810,1810,12500,6250,1,2,2,4,ilvi,MD,0,658.386779785156,496.97071
1260,1610250701,16102507,W_NH_O_All,sov,auto,488,488,1084,1084,37500,37500,1,7,7,83,ilvs,PM,0,620.721069335938,689.69004
1263,1610253301,16102533,W_NH_O_All,sov,auto,1735,1735,2196,2196,87500,43750,1,2,2,3,ihvs,AM,0,414.301208496094,353.19796
1264,1610253301,16102533,W_NH_O_All,sov,auto,2196,2196,2746,2746,87500,43750,1,3,3,82,ihvs,PM,0,414.301208496094,353.19796
1273,1610257401,16102574,N_NH_OME_All,sov,auto,2164,2164,1867,1867,62500,62500,1,3,3,3,ilvs,AM,0,43.3516731262207,33.20441
1275,1610257401,16102574,N_NH_OME_All,sov,auto,2180,2180,1873,1873,62500,62500,1,3,3,3,ilvs,MD,0,43.3516731262207,33.20441
1278,1610257401,16102574,N_NH_OME_All,sov,auto,1873,1873,1877,1877,62500,62500,1,3,3,3,ilvs,MD,0,43.3516731262207,33.20441
1274,1610257401,16102574,N_NH_OME_All,sov,auto,1867,1867,2180,2180,62500,62500,1,3,3,3,ilvs,MD,0,43.3516731262207,33.20441
1276,1610257401,16102574,N_NH_OME_All,sov,auto,1873,1873,2244,2244,62500,62500,1,3,3,3,ilvs,MD,0,43.3516731262207,33.20441
1283,1610258601,16102586,N_NH_OME_All,sov,auto,2452,2452,2477,2477,125000,62500,1,2,2,2,ihvs,MD,0,129.617782592773,74.186
1288,1610258601,16102586,N_NH_OME_All,hov3,auto,1445,1445,1442,1442,125000,62500,1,2,2,2,ihvs,PM,0,129.617782592773,74.186
1287,1610258601,16102586,N_NH_OME_All,hov3,auto,2452,2452,1445,1445,125000,62500,1,2,2,2,ihvs,PM,0,129.617782592773,74.186
1289,1610258601,16102586,N_NH_OME_All,hov3,auto,1442,1442,1623,1623,125000,62500,1,2,2,2,ihvs,PM,0,129.617782592773,74.186
1286,1610258601,16102586,N_NH_OME_All,sov,auto,2452,2477,2452,2477,125000,62500,1,2,2,2,ihvs,MD,0,129.617782592773,74.186
1295,1610258603,16102586,N_NH_OME_All,hov3,auto,1445,1445,1442,1442,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1294,1610258603,16102586,N_NH_OME_All,hov3,auto,2452,2452,1445,1445,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1296,1610258603,16102586,N_NH_OME_All,hov3,auto,1442,1442,1623,1623,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1300,1610258604,16102586,N_NH_OME_All,hov3,auto,1445,1445,1442,1442,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1299,1610258604,16102586,N_NH_OME_All,hov3,auto,2452,2452,1445,1445,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1301,1610258604,16102586,N_NH_OME_All,hov3,auto,1442,1442,1623,1623,125000,62500,1,2,2,2,ihvs,PM,0,74.1860046386719,74.186
1306,1610258701,16102587,N_NH_OME_All,hov3,auto,2180,2180,2245,2245,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
1309,1610258702,16102587,N_NH_OME_All,hov3,auto,2180,2180,2245,2245,125000,62500,1,3,3,3,ihvs,MD,0,38.2514762878418,33.20441
1313,1610260401,16102604,W_NH_O_All,walkbike,nonmotorized,3013,3013,1297,1297,62500,31250,1,6,6,6,ilvi,NT,0,22.894458770752,17.26581
1322,1610260701,16102607,W_NH_O_All,sov,auto,2376,2376,2007,2007,125000,62500,1,3,3,84,ihvs,PM,0,112.697570800781,93.33132
1327,1610263401,16102634,N_NH_OME_All,hov2,auto,1879,1879,1606,1606,62500,62500,1,3,3,2,ilvs,AM,0,43.3516731262207,33.20441
1328,1610263401,16102634,N_NH_OME_All,hov2,auto,1606,1606,1879,1879,62500,62500,1,2,2,3,ilvs,MD,0,43.3516731262207,33.20441
1331,1610263401,16102634,N_NH_O_All,hov2,auto,2342,2342,2197,2197,62500,62500,1,3,3,3,ilvs,PM,0,43.3516731262207,33.20441
1332,1610263401,16102634,N_NH_O_All,hov2,auto,2197,2197,2342,2342,62500,62500,1,3,3,3,ilvs,NT,0,43.3516731262207,33.20441
1336,1610264101,16102641,N_NH_O_All,sov,auto,1623,1623,1520,1520,125000,125000,0,2,2,2,ihvs,AM,0,159.513214111328,129.40778
1337,1610264101,16102641,N_NH_OME_All,sov,auto,1520,1520,1659,1659,125000,125000,0,2,2,2,ihvs,NT,0,159.513214111328,129.40778
1342,1610264701,16102647,N_NH_OME_All,hov3,auto,1909,1909,1909,1909,125000,62500,1,84,84,84,ihvs,NT,0,103.558959960938,67.00243
1346,1610264702,16102647,W_NH_O_All,sov,auto,2325,2325,1603,1603,125000,62500,1,3,3,2,ihvs,MD,0,80.9054336547852,67.00243
1345,1610264702,16102647,W_NH_O_All,sov,auto,1603,1603,2325,2325,125000,62500,1,2,2,3,ihvs,AM,0,80.9054336547852,67.00243
